Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,km_per_year,temp_difference,Brand_Hyundai,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Tata,Model_Baleno,Model_City,Model_Creta,Model_Dzire,Model_Harrier,Model_Nexon,Model_Scorpio,Model_Swift,Model_Thar,Model_Tiago,Model_Venue,Model_Wagon R,Model_XUV300,Model_i10
12,140528,23.3,105.7,1595.0,54.6,85.1,14.3,9.3,17.9,34.5,34.8,2.4,9.1,10809.846153846154,82.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,34.8,92.5,2118.6615948158487,38.2,75.6,14.1,11.1,42.1,84.9,32.5,3.1,10.6,10712.833333333334,57.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9,104606,41.0,95.0,1707.0,57.4,83.8,13.9,12.4,35.1,12.1,33.5,1.2,10.2,10460.6,54.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,56710,24.0,101.5,716.0,44.5,94.3,12.7,7.5,58.2,61.3,28.749999999999996,2.1,6.5,9451.666666666666,77.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11,128554,41.4,91.1,1094.0405178445096,57.4,82.5,14.0,9.0,59.3,95.4,32.7,1.7,10.3,10712.833333333334,49.699999999999996,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5,56710,27.9,101.7,2026.0,49.0,82.2,13.0,13.9,23.2,22.1,34.1,3.3,10.6,9451.666666666666,73.80000000000001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12,140528,26.7,104.5,3042.0,67.3,99.8,14.1,8.7,15.6,64.8,32.5,1.2,7.8,10809.846153846154,77.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12,140528,40.9,95.7,1599.0,56.0,86.1,12.2,8.6,39.8,53.4,33.0,0.7,6.9,10809.846153846154,54.800000000000004,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,140528,18.9,101.2,748.0,59.2,92.3,12.8,18.5,41.4,68.1,34.5,3.7,11.0,10809.846153846154,82.30000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,152502,24.5,98.2,3182.0,36.8,95.1,14.4,9.5,21.2,90.7,33.3,0.6,6.9,10893.0,73.7,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,36.2,90.1,1413.0,44.3,94.0,13.7,5.1,22.7,49.3,34.3,2.8,5.7,9812.0,53.89999999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,56710,42.1,102.0,2479.0,34.7,95.9,13.2,5.6,58.0,44.6,28.749999999999996,2.5,11.2,9451.666666666666,59.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,38.9,90.0,1611.0,66.4,93.9,13.6,5.9,58.8,51.7,28.749999999999996,3.6,7.0,10292.444444444445,51.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,38.8,89.7,1584.0,21.6,78.6,13.2,5.6,30.1,63.0,32.7,2.0,7.9,10712.833333333334,50.900000000000006,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8,92632,25.1,104.2,1036.0,64.2,70.1,11.8,11.2,38.2,66.6,32.6,3.8,11.7,10292.444444444445,79.1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,80658,22.8,90.0,1411.0,32.4,73.7,14.3,12.2,34.4,46.4,34.4,3.7,6.4,10082.25,67.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,152502,28.7,98.2,1984.0,65.9,92.9,13.4,14.3,40.2,13.2,32.7,2.2,10.3,10893.0,69.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,31.5,103.7,1333.47503313935,55.6,71.3,13.5,7.5,39.1,83.6,34.8,2.7,6.7,10292.444444444445,72.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,152502,20.9,88.3,1964.0,43.5,73.8,13.5,4.8,30.7,22.9,34.0,0.6,9.5,10893.0,67.4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,44736,18.8,93.9,1139.0,64.9,88.8,12.9,8.4,16.1,40.3,31.8,0.6,10.3,8947.2,75.10000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,32762,40.4,91.0,2261.0,39.0,91.6,14.2,11.4,46.6,19.2,31.7,1.3,7.0,8190.5,50.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,20788,22.3,94.0,1960.0,57.8,96.6,13.8,5.5,54.3,54.6,28.749999999999996,0.6,11.0,6929.333333333333,71.7,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,28.6,95.5,742.7441370339878,38.2,76.4,12.9,8.9,55.4,56.3,35.0,3.7,9.9,10082.25,66.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,56710,24.5,91.6,1629.0,59.1,79.5,14.0,6.5,39.8,37.9,34.8,3.4,9.2,9451.666666666666,67.1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,41.2,93.7,751.0,61.1,97.8,14.2,4.4,35.3,32.5,28.749999999999996,2.2,6.0,4407.0,52.5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,8814,11.0,92.7,1686.0,47.2,70.3,12.9,8.4,37.4,66.2,33.8,0.8,6.4,4407.0,81.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,152502,35.6,94.9,1430.0,19.7,75.8,12.6,12.0,20.7,89.7,32.9,1.1,9.6,10893.0,59.300000000000004,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14,164476,31.2,101.4,755.0,25.0,98.0,14.4,12.4,57.4,31.4,32.4,3.2,8.4,10965.066666666668,70.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,42.1,90.4,3026.0,40.3,71.0,14.5,7.2,54.8,88.2,31.7,1.3,7.4,8190.5,48.300000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,128554,42.1,116.19999999999999,1240.0,38.7,88.9,12.7,13.6,51.8,89.2,34.0,1.1,7.1,10712.833333333334,74.1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,152502,19.6,102.0,2184.0,27.3,83.3,13.2,12.2,23.2,46.7,31.5,2.5,9.3,10893.0,82.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12,140528,12.0,104.4,1722.5821316056729,28.2,85.2,14.1,9.0,39.0,48.3,34.6,3.7,10.5,10809.846153846154,92.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13,152502,25.9,99.7,1002.0,62.9,80.1,14.2,9.3,18.9,52.8,32.6,0.9,9.6,10893.0,73.80000000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,8814,26.6,104.9,1037.0,32.1,77.7,13.6,7.6,41.3,80.1,33.0,3.3,8.1,4407.0,78.30000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,152502,18.5,105.0,2275.0,33.7,99.6,13.9,7.7,15.7,60.0,28.749999999999996,1.2,11.2,10893.0,86.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,32762,38.1,99.3,1704.0,45.5,89.9,12.9,13.4,53.0,77.6,33.6,2.7,6.2,8190.5,61.199999999999996,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,8814,14.3,92.8,1482.0,45.1,74.4,13.5,18.5,22.9,84.5,34.6,2.5,5.2,4407.0,78.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,104606,10.8,93.1,2358.0,24.9,80.8,14.1,7.7,37.1,98.7,33.3,0.9,5.2,10460.6,82.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,8814,36.4,91.7,2106.0,55.6,96.0,14.4,19.5,48.8,67.5,34.8,3.4,5.1,4407.0,55.300000000000004,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8,92632,38.3,113.1,1231.0,31.4,70.1,13.2,7.8,50.5,31.8,33.0,1.9,7.4,10292.444444444445,74.8,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
13,152502,33.1,92.9,1114.0,50.1,97.4,11.6,12.3,56.5,48.3,34.2,1.0,11.1,10893.0,59.800000000000004,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,128554,15.0,102.8,1441.0,40.2,98.1,12.7,10.4,24.2,11.5,31.6,1.3,11.8,10712.833333333334,87.8,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14,164476,12.3,91.0,2415.0,20.8,75.3,13.7,6.5,47.8,80.3,32.3,2.7,9.4,10965.066666666668,78.7,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,140528,45.0,97.5,1035.8519443498349,56.3,72.3,13.1,3.9,37.6,63.9,31.9,3.1,8.3,10809.846153846154,52.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,20788,30.3,100.2,1123.0,67.5,74.8,14.3,4.9,52.9,81.1,33.2,1.6,11.5,6929.333333333333,69.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,20788,28.6,102.1,927.0,52.9,84.9,14.4,14.5,29.6,53.1,34.6,3.9,7.0,6929.333333333333,73.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,152502,19.6,95.5,2824.0,46.0,78.5,13.8,8.5,18.7,32.3,32.4,3.0,6.3,10893.0,75.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9,104606,15.2,96.5,2036.0,25.0,70.7,12.5,11.1,28.4,30.6,32.9,2.2,9.8,10460.6,81.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,20788,30.3,95.0,1555.0,63.4,82.7,14.3,20.9,46.7,83.1,31.2,1.8,9.3,6929.333333333333,64.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14,164476,39.3,104.5,942.0,28.1,78.3,14.1,5.5,35.4,95.2,33.9,2.1,8.9,10965.066666666668,65.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,44736,12.9,98.2,2352.0,66.1,92.4,13.1,13.3,17.3,45.0,28.749999999999996,3.9,10.4,8947.2,85.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
11,128554,30.9,91.8,1961.0,49.9,93.0,14.0,4.0,16.2,51.7,34.8,3.4,10.3,10712.833333333334,60.9,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,36.9,92.4,1738.5502319109949,30.9,97.8,14.2,9.8,52.3,88.3,32.4,1.3,7.2,6929.333333333333,55.50000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,80658,10.9,102.4,991.0,37.5,85.1,13.7,9.3,17.0,36.8,33.6,0.7,6.1,10082.25,91.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8,92632,17.3,97.7,1283.0,63.0,79.1,12.2,4.6,36.1,60.3,35.0,3.6,7.4,10292.444444444445,80.4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11,128554,38.4,105.4,1290.0,59.6,99.4,12.6,6.9,16.6,9.9,34.3,2.1,9.4,10712.833333333334,67.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,56710,23.7,105.6,2016.0,51.9,92.3,13.6,7.3,57.7,67.9,34.4,3.9,11.2,9451.666666666666,81.89999999999999,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,68684,13.4,109.9,1762.0,67.1,72.2,13.9,8.9,16.4,93.5,33.5,3.3,5.8,9812.0,96.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,20.3,97.5,1683.0,30.3,85.0,12.7,20.9,50.1,92.4,32.0,1.5,7.8,10712.833333333334,77.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,44736,35.7,92.4,1818.0,66.2,72.2,13.2,3.5,43.2,62.4,32.4,2.3,9.5,8947.2,56.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,44736,19.5,101.9,2799.0,60.8,72.9,14.3,10.1,38.0,98.2,33.3,0.9,7.4,8947.2,82.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9,104606,20.6,95.2,942.0,29.9,74.5,13.3,4.0,28.2,80.6,34.3,1.4,7.9,10460.6,74.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10,116580,38.2,94.5,918.0,27.3,91.1,12.8,14.8,25.8,64.5,32.4,3.2,5.1,10598.181818181818,56.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,140528,38.5,104.6,2044.0,24.2,85.1,12.6,9.3,42.0,91.1,34.4,0.7,9.8,10809.846153846154,66.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,20788,13.1,110.9,1974.0,37.2,87.4,13.2,7.2,31.3,97.7,31.9,2.7,7.1,6929.333333333333,97.80000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,56710,26.1,90.0,2252.0,61.0,74.8,12.1,13.6,23.5,97.0,32.3,2.9,10.6,9451.666666666666,63.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,56710,26.3,100.8,2412.0,59.6,99.4,14.3,12.6,15.7,14.9,31.0,1.7,9.3,9451.666666666666,74.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8,92632,40.1,95.2,1083.2072961156769,34.4,83.4,12.8,14.0,34.2,31.0,34.9,2.6,11.0,10292.444444444445,55.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,32762,41.0,100.6,750.0,47.1,78.5,13.7,14.2,59.2,39.9,28.749999999999996,0.6,7.5,8190.5,59.599999999999994,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,152502,40.2,107.5,1092.0,29.4,97.2,14.4,12.8,58.3,40.7,32.4,2.8,7.8,10893.0,67.3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13,152502,16.4,105.7,1781.0,38.4,79.3,14.3,7.4,57.6,92.0,32.1,1.4,5.1,10893.0,89.30000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7,80658,40.7,89.7,1202.415564178729,28.6,96.8,13.5,14.5,44.4,35.0,33.0,1.2,7.6,10082.25,49.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,104606,32.5,93.0,1343.0,42.8,79.1,13.9,13.1,57.5,37.0,32.7,3.1,11.6,10460.6,60.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,80658,33.2,105.8,1995.630818643072,51.3,78.4,14.1,3.8,28.0,55.7,34.0,0.8,6.8,10082.25,72.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,15.9,100.9,1619.0,39.7,74.7,13.4,16.7,39.1,94.1,31.7,0.5,8.2,8190.5,85.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14,164476,21.2,96.7,1457.0,49.1,90.2,13.1,4.8,36.8,41.0,31.4,3.7,7.1,10965.066666666668,75.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,8814,14.2,93.8,1369.818209510912,28.8,97.5,14.1,5.2,53.1,47.1,31.0,3.4,8.6,4407.0,79.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,104606,20.8,101.6,1409.0,18.8,80.0,12.8,13.6,38.5,89.3,33.7,3.6,11.7,10460.6,80.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,20788,16.8,102.5,1572.0,53.9,88.6,11.8,14.3,44.4,32.4,31.3,2.0,7.6,6929.333333333333,85.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12,140528,41.9,96.5,705.1307875387189,49.6,72.0,13.1,5.3,43.8,67.2,34.9,1.5,9.7,10809.846153846154,54.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12,140528,24.5,104.2,1564.0,49.9,85.8,13.5,17.6,29.6,48.8,31.1,3.5,8.0,10809.846153846154,79.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,104606,37.6,99.0,1486.0,49.2,77.8,12.9,20.7,49.2,99.7,34.6,1.0,5.7,10460.6,61.4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4,44736,33.9,94.0,1840.0,47.8,70.8,13.9,9.4,17.0,94.8,28.749999999999996,2.7,9.9,8947.2,60.1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8,92632,28.9,95.6,2584.0,53.3,82.6,13.2,7.0,47.6,54.9,33.3,0.8,5.7,10292.444444444445,66.69999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,20.6,96.9,1939.0,64.7,75.8,14.2,11.3,35.1,90.3,33.7,3.1,5.0,4407.0,76.30000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,128554,42.9,96.2,713.415296998534,63.5,90.5,13.0,8.8,55.5,63.3,31.0,3.1,9.4,10712.833333333334,53.300000000000004,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8,92632,11.8,89.6,1033.0,18.4,95.6,14.1,7.9,15.8,74.0,35.0,3.4,5.2,10292.444444444445,77.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,32762,33.5,92.3,1011.5950143792716,37.4,90.5,14.1,12.8,32.1,66.3,33.5,2.1,9.7,8190.5,58.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,44736,23.2,98.2,2599.0,28.9,94.0,12.7,9.2,35.5,65.8,32.7,1.4,8.9,8947.2,75.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10,116580,15.2,96.5,2202.0,28.0,97.5,14.5,5.5,45.7,17.9,34.1,3.1,7.9,10598.181818181818,81.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12,140528,37.0,99.1,2081.0,53.3,93.2,13.5,12.0,57.4,95.7,35.0,3.1,5.0,10809.846153846154,62.099999999999994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,20788,35.0,90.6,1952.0,43.1,73.4,13.9,14.2,54.2,30.4,32.0,0.7,7.1,6929.333333333333,55.599999999999994,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,56710,44.1,99.4,1972.0,61.7,84.7,13.8,13.2,35.9,40.8,33.2,3.9,11.6,9451.666666666666,55.300000000000004,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
