Vehicle_ID,Brand,Model,Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,Fault_Status,Faulty_Unit,Fault_Type,Fault_Severity
DL1CIN1640,Hyundai,Venue,8,92632,31.5,103.7,1333.47503313935,55.6,71.3,13.5,7.5,39.1,83.6,34.8,2.7,6.7,1,Fuel System,Fuel Injector Clog,6
DL7CMU2793,Hyundai,Creta,13,152502,20.9,88.3,1964.0,43.5,73.8,13.5,4.8,30.7,22.9,34.0,0.6,9.5,1,Brake System,Worn Brakes,5
DL6CKW8154,Hyundai,i10,4,44736,18.8,93.9,1139.0,64.9,88.8,12.9,8.4,16.1,40.3,31.8,0.6,10.3,0,No Fault,No Fault,0
DL4CBV7287,Maruti Suzuki,Dzire,3,32762,40.4,91.0,2261.0,39.0,91.6,14.2,11.4,46.6,19.2,31.7,1.3,7.0,1,Brake System,Worn Brakes,5
DL7CPM3784,Maruti Suzuki,Baleno,2,20788,22.3,94.0,1960.0,57.8,96.6,13.8,5.5,54.3,54.6,23.9,0.6,11.0,1,Tires,Low Tire Pressure,2
DL9CMV9446,Maruti Suzuki,Wagon R,7,80658,28.6,95.5,742.7441370339878,38.2,76.4,12.9,8.9,55.4,56.3,35.0,3.7,9.9,1,Fuel System,Fuel Injector Clog,4
DL1COI8139,maruti suzuki,Baleno,5,56710,24.5,91.6,1629.0,59.1,79.5,14.0,6.5,39.8,37.9,34.8,3.4,9.2,0,No Fault,No Fault,0
DL1CEF2513,Tata,Harrier,1,8814,41.2,93.7,751.0,61.1,97.8,14.2,4.4,35.3,32.5,23.7,2.2,6.0,1,Tires,Low Tire Pressure,3
DL4CBU8775,Hyundai,i10,1,8814,11.0,92.7,1686.0,47.2,70.3,12.9,8.4,37.4,66.2,33.8,0.8,6.4,0,No Fault,No Fault,0
DL10CTW1538,Maruti Suzuki,Swift,13,152502,35.6,94.9,1430.0,19.7,75.8,12.6,12.0,20.7,89.7,32.9,1.1,9.6,1,Engine,Low Oil Pressure,10
DL1CLV2407,Maruti Suzuki,Dzire,14,164476,31.2,101.4,755.0,25.0,98.0,14.4,12.4,57.4,31.4,32.4,3.2,8.4,1,Engine,Low Oil Pressure,10
DL3CNT6638,Hyundai,i10,3,32762,42.1,90.4,3026.0,40.3,71.0,14.5,7.2,54.8,88.2,31.7,1.3,7.4,1,Transmission,Transmission Slip,8
DL12CGR2705,Maruti Suzuki,Swift,11,128554,42.1,116.7,1240.0,38.7,88.9,12.7,13.6,51.8,89.2,34.0,1.1,7.1,1,Cooling System,Overheating,7
DL5CAB9821,Tata,Nexon,13,152502,19.6,102.0,2184.0,27.3,83.3,13.2,12.2,23.2,46.7,31.5,2.5,9.3,1,Engine,Low Oil Pressure,10
DL12CNN7553,Mahindra,XUV300,12,140528,12.0,104.4,1722.5821316056729,28.2,85.2,14.1,9.0,39.0,48.3,34.6,3.7,10.5,1,Fuel System,Fuel Injector Clog,6
DL2CZC2809,Hyundai,Creta,13,152502,25.9,99.7,1002.0,62.9,80.1,14.2,9.3,18.9,52.8,32.6,0.9,9.6,0,No Fault,No Fault,0
DL12CVZ2917,Hyundai,i10,1,8814,26.6,104.9,1037.0,32.1,77.7,13.6,7.6,41.3,80.1,33.0,3.3,8.1,0,No Fault,No Fault,0
DL9CVJ6310,Mahindra,XUV300,13,152502,18.5,105.0,2275.0,33.7,99.6,13.9,7.7,15.7,60.0,27.4,1.2,11.2,1,Tires,Low Tire Pressure,1
DL9CCR2507,Maruti Suzuki,Dzire,3,32762,38.1,99.3,1704.0,45.5,89.9,12.9,13.4,53.0,77.6,33.6,2.7,6.2,0,No Fault,No Fault,0
DL12CMW5363,Hyundai,i10,1,8814,14.3,92.8,1482.0,45.1,74.4,13.5,18.5,22.9,84.5,34.6,2.5,5.2,1,Sensors,MAF Sensor Failure,5
DL10CYM8346,Tata,Nexon,9,104606,10.8,93.1,2358.0,24.9,80.8,14.1,7.7,37.1,98.7,33.3,0.9,5.2,1,Engine,Low Oil Pressure,10
DL3CZG2218,Mahindra,Thar,1,8814,36.4,91.7,2106.0,55.6,96.0,14.4,19.5,48.8,67.5,34.8,3.4,5.1,1,Sensors,MAF Sensor Failure,4
DL9CUV1602,Mahindra,Scorpio,8,92632,38.3,113.1,1231.0,31.4,70.1,13.2,7.8,50.5,31.8,33.0,1.9,7.4,1,Cooling System,Overheating,9
DL8CAZ6499,Maruti Suzuki,Dzire,13,152502,33.1,92.9,1114.0,50.1,97.4,11.6,12.3,56.5,48.3,34.2,1.0,11.1,1,Electrical System,Charging Failure,5
DL12CYV8214,Maruti Suzuki,Baleno,11,128554,15.0,102.8,1441.0,40.2,98.1,12.7,10.4,24.2,11.5,31.6,1.3,11.8,1,Brake System,Worn Brakes,3
DL1CRJ6033,Maruti Suzuki,Baleno,14,164476,12.3,91.0,2415.0,20.8,75.3,13.7,6.5,47.8,80.3,32.3,2.7,9.4,1,Engine,Low Oil Pressure,10
DL7CRH4518,Hyundai,Creta,12,140528,45.0,97.5,1035.8519443498349,56.3,72.3,13.1,3.9,37.6,63.9,31.9,3.1,8.3,1,Fuel System,Fuel Injector Clog,4
DL5CVC9283,Tata,Tiago,2,20788,30.3,100.2,1123.0,67.5,74.8,14.3,4.9,52.9,81.1,33.2,1.6,11.5,0,No Fault,No Fault,0
DL3CMH9330,Hyundai,Creta,2,20788,28.6,102.1,927.0,52.9,84.9,14.4,14.5,29.6,53.1,34.6,3.9,7.0,0,No Fault,No Fault,0
DL9CKV6904,Honda,City,13,152502,19.6,95.5,2824.0,46.0,78.5,13.8,8.5,18.7,32.3,32.4,3.0,6.3,1,Transmission,Transmission Slip,9
DL5CZF5542,Hyundai,Venue,9,104606,15.2,96.5,2036.0,25.0,70.7,12.5,11.1,28.4,30.6,32.9,2.2,9.8,1,Engine,Low Oil Pressure,10
DL10CJM7491,Maruti Suzuki,Dzire,2,20788,30.3,95.0,1555.0,63.4,82.7,14.3,22.9,46.7,83.1,31.2,1.8,9.3,1,Sensors,MAF Sensor Failure,4
DL1CNJ6024,Hyundai,Creta,14,164476,39.3,104.5,942.0,28.1,78.3,14.1,5.5,35.4,95.2,33.9,2.1,8.9,0,No Fault,No Fault,0
DL6CJK2148,Maruti Suzuki,Swift,4,44736,12.9,98.2,2352.0,66.1,92.4,13.1,13.3,17.3,45.0,22.7,3.9,10.4,1,Tires,Low Tire Pressure,1
DL6CZZ3208,Maruti Suzuki,Swift,11,128554,30.9,91.8,1961.0,49.9,93.0,14.0,4.0,16.2,51.7,34.8,3.4,10.3,0,No Fault,No Fault,0
DL4CKQ8999,Hyundai,Venue,2,20788,36.9,92.4,1738.5502319109949,30.9,97.8,14.2,9.8,52.3,88.3,32.4,1.3,7.2,1,Fuel System,Fuel Injector Clog,6
DL1CYA8557,maruti suzuki,Dzire,7,80658,10.9,102.4,991.0,37.5,,13.7,,17.0,36.8,33.6,0.7,6.1,1,Sensors,MAF Sensor Failure,6
DL1CJI6858,Tata,Nexon,8,92632,17.3,97.7,1283.0,63.0,79.1,12.2,4.6,36.1,60.3,35.0,3.6,7.4,1,Electrical System,Charging Failure,7
DL6CKB6516,Tata,Nexon,11,128554,38.4,105.4,1290.0,59.6,99.4,12.6,6.9,16.6,9.9,34.3,2.1,9.4,1,Brake System,Worn Brakes,5
DL3CBJ4780,Maruti Suzuki,Dzire,5,56710,23.7,105.6,2016.0,51.9,92.3,13.6,7.3,57.7,67.9,34.4,3.9,11.2,1,Transmission,Transmission Slip,10
DL11CWT1607,Maruti Suzuki,Baleno,6,68684,13.4,109.9,1762.0,67.1,72.2,13.9,8.9,16.4,93.5,33.5,3.3,5.8,1,Cooling System,Overheating,7
DL12CLD4454,Mahindra,Thar,11,128554,20.3,97.5,1683.0,30.3,85.0,12.7,21.4,50.1,92.4,32.0,1.5,7.8,1,Sensors,MAF Sensor Failure,6
DL8CQO6711,Hyundai,i10,4,44736,35.7,92.4,1818.0,66.2,72.2,13.2,3.5,43.2,62.4,32.4,2.3,9.5,0,No Fault,No Fault,0
DL9CMH7251,Maruti Suzuki,Baleno,4,44736,19.5,101.9,2799.0,60.8,72.9,14.3,10.1,38.0,98.2,33.3,0.9,7.4,1,Transmission,Transmission Slip,8
DL2CXJ4371,maruti suzuki,Wagon R,9,104606,20.6,95.2,942.0,29.9,74.5,13.3,4.0,28.2,80.6,34.3,1.4,7.9,0,No Fault,No Fault,0
DL6CEF2293,Maruti Suzuki,Baleno,10,116580,38.2,94.5,918.0,27.3,91.1,12.8,14.8,25.8,64.5,32.4,3.2,5.1,1,Engine,Low Oil Pressure,10
DL9CPH6065,hyundai,Creta,12,140528,38.5,104.6,2044.0,24.2,,12.6,,42.0,91.1,34.4,0.7,9.8,1,Engine,Low Oil Pressure,10
DL3CBN8711,Maruti Suzuki,Wagon R,2,20788,13.1,110.9,1974.0,37.2,87.4,13.2,7.2,31.3,97.7,31.9,2.7,7.1,1,Cooling System,Overheating,7
DL1CBP5006,Hyundai,i10,5,56710,26.1,90.0,2252.0,61.0,74.8,12.1,13.6,23.5,97.0,32.3,2.9,10.6,1,Electrical System,Charging Failure,5
DL4CSJ3083,Hyundai,Creta,5,56710,26.3,100.8,2412.0,59.6,99.4,14.3,12.6,15.7,14.9,31.0,1.7,9.3,1,Brake System,Worn Brakes,5
DL8CNI7935,Tata,Harrier,8,92632,40.1,95.2,1083.2072961156769,34.4,83.4,12.8,14.0,34.2,31.0,34.9,2.6,11.0,1,Fuel System,Fuel Injector Clog,5
DL1CNE1484,Maruti Suzuki,Swift,3,32762,41.0,100.6,750.0,47.1,78.5,13.7,14.2,59.2,39.9,27.7,0.6,7.5,1,Tires,Low Tire Pressure,2
DL3CQX1187,Maruti Suzuki,Dzire,13,152502,40.2,107.5,1092.0,29.4,97.2,14.4,12.8,58.3,40.7,32.4,2.8,7.8,1,Cooling System,Overheating,8
DL4CFG9509,Maruti Suzuki,Wagon R,13,152502,16.4,105.7,1781.0,38.4,79.3,14.3,7.4,57.6,92.0,32.1,1.4,5.1,0,No Fault,No Fault,0
DL5CCN1206,Tata,Harrier,7,80658,40.7,89.7,1202.415564178729,28.6,96.8,13.5,14.5,44.4,35.0,33.0,1.2,7.6,1,Fuel System,Fuel Injector Clog,4
DL8CTG3097,Hyundai,i10,9,104606,32.5,93.0,1343.0,42.8,79.1,13.9,13.1,57.5,37.0,32.7,3.1,11.6,0,No Fault,No Fault,0
DL2CSD6999,Honda,Amaze,7,80658,33.2,105.8,1995.6308186430722,51.3,78.4,14.1,3.8,28.0,55.7,34.0,0.8,6.8,1,Fuel System,Fuel Injector Clog,4
DL7CZU9214,Maruti Suzuki,Swift,3,32762,15.9,100.9,1619.0,39.7,74.7,13.4,16.7,39.1,94.1,31.7,0.5,8.2,1,Sensors,MAF Sensor Failure,5
DL4CTT7044,Mahindra,Scorpio,14,164476,21.2,96.7,1457.0,49.1,90.2,13.1,4.8,36.8,41.0,31.4,3.7,7.1,0,No Fault,No Fault,0
DL4CTO2413,hyundai,Venue,1,8814,14.2,93.8,1369.8182095109119,28.8,97.5,14.1,5.2,53.1,47.1,31.0,3.4,8.6,1,Fuel System,Fuel Injector Clog,4
DL5CLR6700,Honda,City,9,104606,20.8,101.6,1409.0,18.8,80.0,12.8,13.6,38.5,89.3,33.7,3.6,11.7,1,Engine,Low Oil Pressure,10
DL8CRW3425,Hyundai,Creta,2,20788,16.8,102.5,1572.0,53.9,88.6,11.8,14.3,44.4,32.4,31.3,2.0,7.6,1,Electrical System,Charging Failure,5
DL4CMP1340,Hyundai,Creta,12,140528,41.9,96.5,705.1307875387189,49.6,72.0,13.1,5.3,43.8,67.2,34.9,1.5,9.7,1,Fuel System,Fuel Injector Clog,5
DL2CAK6480,Hyundai,i10,12,140528,24.5,104.2,1564.0,49.9,85.8,13.5,17.6,29.6,48.8,31.1,3.5,8.0,1,Sensors,MAF Sensor Failure,5
DL1CYZ8628,Maruti Suzuki,Dzire,9,104606,37.6,99.0,1486.0,49.2,77.8,12.9,20.7,49.2,99.7,34.6,1.0,5.7,1,Sensors,MAF Sensor Failure,5
DL3CGM1273,Maruti Suzuki,Dzire,4,44736,33.9,94.0,1840.0,47.8,70.8,13.9,9.4,17.0,94.8,23.6,2.7,9.9,1,Tires,Low Tire Pressure,3
DL11CJL2767,Honda,Amaze,8,92632,28.9,95.6,2584.0,53.3,82.6,13.2,7.0,47.6,54.9,33.3,0.8,5.7,1,Transmission,Transmission Slip,10
DL10CCE9965,Hyundai,i10,1,8814,20.6,96.9,1939.0,64.7,75.8,14.2,11.3,35.1,90.3,33.7,3.1,5.0,0,No Fault,No Fault,0
DL7CNK9351,Tata,Nexon,11,128554,42.9,96.2,713.415296998534,63.5,90.5,13.0,8.8,55.5,63.3,31.0,3.1,9.4,1,Fuel System,Fuel Injector Clog,4
DL4CPQ9205,Mahindra,XUV300,8,92632,11.8,89.6,1033.0,18.4,95.6,14.1,7.9,15.8,74.0,35.0,3.4,5.2,1,Engine,Low Oil Pressure,10
DL8CNJ3286,Honda,Amaze,3,32762,33.5,92.3,1011.5950143792717,37.4,90.5,14.1,12.8,32.1,66.3,33.5,2.1,9.7,1,Fuel System,Fuel Injector Clog,5
DL12CZY8066,hyundai,Venue,4,44736,23.2,98.2,2599.0,28.9,94.0,12.7,9.2,35.5,65.8,32.7,1.4,8.9,1,Transmission,Transmission Slip,9
DL11CYB5655,Tata,Tiago,10,116580,15.2,96.5,2202.0,28.0,97.5,14.5,5.5,45.7,17.9,34.1,3.1,7.9,1,Brake System,Worn Brakes,4
DL5CHQ5684,Hyundai,Venue,12,140528,37.0,99.1,2081.0,53.3,93.2,13.5,12.0,57.4,95.7,35.0,3.1,5.0,0,No Fault,No Fault,0
DL6CSQ9190,Maruti Suzuki,Baleno,2,20788,35.0,90.6,1952.0,43.1,73.4,13.9,14.2,54.2,30.4,32.0,0.7,7.1,1,Transmission,Transmission Slip,8
DL1CSK2637,Mahindra,Scorpio,5,56710,44.1,99.4,1972.0,61.7,84.7,13.8,13.2,35.9,40.8,33.2,3.9,11.6,0,No Fault,No Fault,0
DL4CLN1325,Honda,City,14,164476,22.3,96.6,1207.0,31.9,87.1,14.1,14.4,40.9,33.0,32.5,1.5,8.9,0,No Fault,No Fault,0
DL8CYC2836,hyundai,Creta,3,32762,44.4,94.9,2048.0,59.6,76.3,13.0,13.0,19.1,53.0,32.5,2.4,7.1,0,No Fault,No Fault,0
DL12CTY3319,Maruti Suzuki,Swift,13,152502,18.3,98.8,1765.0,45.8,73.6,12.9,7.7,28.9,96.7,31.8,1.8,10.8,0,No Fault,No Fault,0
DL4CZY1801,tata,Nexon,14,164476,39.9,99.4,1374.0,67.1,,12.5,,19.0,53.6,31.5,2.3,10.1,0,No Fault,No Fault,0
DL12CXB2308,Honda,City,9,104606,30.6,97.6,1644.0,34.8,99.3,12.1,3.7,24.1,38.2,32.3,1.4,11.7,1,Electrical System,Charging Failure,6
DL7CSE7898,Mahindra,Scorpio,14,164476,35.1,96.9,1892.0,32.2,89.6,12.5,10.0,25.1,72.2,31.0,2.9,10.8,0,No Fault,No Fault,0
DL3CTJ6390,Honda,Amaze,6,68684,18.2,94.1,1133.0,50.7,96.8,13.6,6.1,23.0,43.5,31.9,0.9,10.1,0,No Fault,No Fault,0
DL4CFV7272,Maruti Suzuki,Dzire,3,32762,34.7,90.9,1121.6269807882616,45.3,85.5,13.3,6.6,22.6,68.1,34.6,3.6,5.4,1,Fuel System,Fuel Injector Clog,6
DL4CFE9738,Hyundai,Creta,7,80658,16.9,99.2,701.4633276762139,63.1,83.0,14.0,13.4,53.7,46.6,33.6,2.9,8.6,1,Fuel System,Fuel Injector Clog,5
DL12CEZ1512,Tata,Harrier,7,80658,39.9,99.1,1875.0,36.7,80.0,13.8,7.3,27.8,56.0,33.5,3.8,8.1,0,No Fault,No Fault,0
DL9CWJ6243,Maruti Suzuki,Swift,7,80658,10.7,109.0,1716.0,59.8,74.3,13.2,8.5,31.3,52.7,32.6,2.6,11.0,1,Cooling System,Overheating,8
DL12CPO9260,Maruti Suzuki,Swift,7,80658,15.5,103.5,1357.0,50.6,74.9,11.8,11.5,46.1,37.6,34.9,3.8,8.2,1,Electrical System,Charging Failure,6
DL12CCW1841,Maruti Suzuki,Dzire,8,92632,41.2,96.7,1146.0,18.2,80.3,13.4,5.8,37.0,61.7,32.9,3.0,6.2,1,Engine,Low Oil Pressure,10
DL10CEU3334,hyundai,i10,9,104606,25.9,105.9,2091.0,39.9,76.0,12.7,14.9,50.5,63.5,27.5,1.7,11.0,1,Tires,Low Tire Pressure,1
DL3CXV8949,Hyundai,i10,2,20788,15.9,102.3,1169.1885297281108,46.4,88.5,13.3,5.1,26.6,33.4,31.7,0.8,9.6,1,Fuel System,Fuel Injector Clog,5
DL4CRL3223,Maruti Suzuki,Dzire,12,140528,18.1,101.6,2175.0,52.0,80.2,11.5,6.2,27.9,41.1,32.0,2.9,8.5,1,Electrical System,Charging Failure,7
DL5CLR6700,Honda,City,9,104606,20.8,101.6,1409.0,18.8,80.0,12.8,13.6,38.5,89.3,33.7,3.6,11.7,1,Engine,Low Oil Pressure,10
DL6CTZ6213,hyundai,i10,12,140528,30.6,104.7,1438.0,47.3,,12.6,,30.2,14.2,34.8,3.3,7.8,1,Brake System,Worn Brakes,5
DL8CTS9571,Hyundai,Creta,8,92632,36.0,90.5,1355.0,43.0,83.9,14.2,5.3,24.9,39.0,32.5,1.4,7.6,0,No Fault,No Fault,0
DL3CET5845,Tata,Nexon,9,104606,15.3,95.6,2422.0,32.6,90.1,14.0,16.1,18.4,88.8,33.5,0.6,8.1,1,Sensors,MAF Sensor Failure,5
DL4CMW2438,Honda,City,14,164476,32.0,95.5,1055.0,44.7,78.1,12.7,4.8,33.5,67.2,23.3,1.4,7.7,1,Tires,Low Tire Pressure,1
DL12CYH5889,Maruti Suzuki,Wagon R,6,68684,15.5,102.4,1532.0,44.0,84.4,12.9,6.9,58.5,42.4,31.4,3.3,11.1,0,No Fault,No Fault,0
DL11CUS3731,Maruti Suzuki,Swift,12,140528,31.4,97.0,901.0,58.4,77.5,12.9,5.0,47.9,48.0,33.4,2.2,6.7,0,No Fault,No Fault,0
DL2CPD8362,Tata,Nexon,6,68684,37.7,92.6,560.686302876301,57.4,70.5,14.2,8.5,31.0,81.2,33.7,1.4,9.7,1,Fuel System,Fuel Injector Clog,6
DL10CGI6055,Honda,Amaze,11,128554,40.8,99.1,2341.0,36.7,88.7,12.6,8.3,48.2,18.5,32.5,0.8,7.7,1,Brake System,Worn Brakes,4
DL9CYW4816,Tata,Nexon,5,56710,20.2,88.6,1256.0,58.3,78.0,12.6,13.9,27.3,95.4,31.0,2.2,9.2,0,No Fault,No Fault,0
DL9CUD9128,Mahindra,Thar,6,68684,26.0,102.1,1875.0,34.7,91.0,13.2,20.2,40.0,99.5,33.4,3.8,11.2,1,Sensors,MAF Sensor Failure,5
DL10CXR2910,Maruti Suzuki,Swift,10,116580,41.6,95.6,2611.0,36.3,86.0,13.1,4.3,24.7,64.5,34.7,2.1,9.0,1,Transmission,Transmission Slip,8
DL10CGM3791,Hyundai,i10,14,164476,32.4,97.0,877.0,56.5,93.3,14.2,14.0,25.2,49.2,32.9,1.9,9.8,0,No Fault,No Fault,0
DL4CZW7018,Maruti Suzuki,Baleno,14,164476,23.7,97.4,2302.0,64.2,80.4,13.3,19.7,44.4,31.4,33.9,3.2,5.8,1,Sensors,MAF Sensor Failure,5
DL1CPU9602,Tata,Tiago,2,20788,16.1,90.4,2458.0,24.0,92.1,13.4,10.4,59.8,41.3,33.8,3.4,9.1,1,Engine,Low Oil Pressure,10
DL10CMK6102,Maruti Suzuki,Swift,7,80658,16.6,95.7,1980.0,29.2,89.9,14.5,3.2,42.3,92.9,32.3,3.3,9.1,0,No Fault,No Fault,0
DL5CDI4565,Maruti Suzuki,Baleno,2,20788,35.1,92.0,1870.0,21.7,70.8,12.6,4.7,48.5,80.6,34.5,3.5,8.3,1,Engine,Low Oil Pressure,10
DL7CBF6771,Mahindra,XUV300,14,164476,37.1,104.2,778.0,51.2,84.7,13.4,10.9,34.3,10.6,33.8,3.1,5.8,1,Brake System,Worn Brakes,3
DL11CJG2203,Hyundai,Creta,13,152502,10.9,88.2,2466.0,61.5,92.6,14.1,23.4,26.8,41.3,33.8,3.5,10.9,1,Sensors,MAF Sensor Failure,5
DL1CYV7341,Honda,City,10,116580,20.1,89.0,890.0,58.9,79.0,14.2,7.0,51.4,68.1,33.2,3.9,12.0,0,No Fault,No Fault,0
DL10CZQ7239,Tata,Harrier,8,92632,42.5,91.5,2767.0,36.3,97.1,13.9,3.1,32.2,33.4,34.1,3.6,6.6,1,Transmission,Transmission Slip,10
DL9CLS5140,Hyundai,Venue,8,92632,39.8,97.7,1671.0,33.7,96.3,14.5,10.2,37.7,45.1,34.2,0.6,5.8,0,No Fault,No Fault,0
DL9CER3200,Hyundai,Venue,11,128554,12.3,99.2,1193.0,66.0,72.6,11.9,5.0,37.6,89.8,33.1,1.3,8.4,1,Electrical System,Charging Failure,6
DL5CHU7194,Tata,Tiago,1,8814,38.7,100.1,1928.0,30.1,76.5,14.2,11.6,16.9,10.1,34.7,0.9,6.0,1,Brake System,Worn Brakes,5
DL7CLI4103,Maruti Suzuki,Dzire,10,116580,25.0,101.6,2195.0,54.3,76.6,13.5,4.3,41.1,30.1,31.6,0.6,9.1,0,No Fault,No Fault,0
DL6CYS7535,hyundai,Venue,11,128554,14.0,93.5,1321.0,24.2,,13.1,,57.7,83.7,33.8,3.2,11.6,1,Engine,Low Oil Pressure,10
DL9CHU6698,maruti suzuki,Dzire,12,140528,41.4,93.9,817.0,50.5,82.4,14.4,9.8,44.1,70.5,32.7,1.3,7.9,0,No Fault,No Fault,0
DL4CKT6701,Tata,Tiago,7,80658,31.0,96.9,1187.3289646920473,62.6,73.3,13.3,8.0,27.1,76.7,31.6,3.7,8.9,1,Fuel System,Fuel Injector Clog,4
DL2CII7420,Hyundai,Venue,6,68684,22.3,103.4,1758.0,57.7,92.9,13.9,13.9,38.0,14.7,33.8,2.6,7.9,1,Brake System,Worn Brakes,5
DL9CFP4727,Hyundai,Creta,6,68684,18.3,112.3,1075.0,46.3,73.4,13.8,11.0,30.1,70.4,33.9,1.5,8.1,1,Cooling System,Overheating,8
DL7CLK3511,Maruti Suzuki,Wagon R,12,140528,32.9,103.8,1085.0,19.6,75.4,12.8,9.6,31.2,92.0,33.3,2.7,11.1,1,Engine,Low Oil Pressure,10
DL11CBE9554,Hyundai,Creta,6,68684,12.4,103.2,2791.0,47.8,94.5,13.5,13.7,16.1,60.6,32.1,2.2,12.0,1,Transmission,Transmission Slip,9
DL1CVJ8739,Hyundai,i10,3,32762,21.1,94.1,1807.0,56.7,73.0,11.9,3.9,56.6,74.7,34.1,2.5,6.4,1,Electrical System,Charging Failure,6
DL3CDI4094,Maruti Suzuki,Swift,6,68684,16.3,104.3,1866.0,49.3,86.7,11.9,9.2,25.1,64.7,33.2,1.0,6.7,1,Electrical System,Charging Failure,6
DL2CIK7636,Tata,Nexon,13,152502,35.2,100.1,2423.0,46.3,72.1,13.0,22.4,39.5,99.2,31.1,2.2,6.8,1,Sensors,MAF Sensor Failure,6
DL5CEV7128,Maruti Suzuki,Swift,11,128554,13.6,98.5,2054.0,52.7,77.3,11.8,3.1,44.0,50.9,34.8,0.8,6.0,1,Electrical System,Charging Failure,6
DL1CWN2038,Mahindra,Thar,8,92632,22.0,103.4,1814.0,65.3,80.0,13.0,17.1,15.4,75.7,34.4,2.6,9.9,1,Sensors,MAF Sensor Failure,6
DL6CWK1903,Maruti Suzuki,Baleno,12,140528,28.4,101.4,1303.768591585884,42.4,94.6,13.4,10.4,41.1,98.3,34.6,2.5,11.3,1,Fuel System,Fuel Injector Clog,4
DL2CBN9181,Maruti Suzuki,Wagon R,7,80658,34.2,104.5,737.398626658494,28.5,90.4,13.9,9.7,59.3,66.9,32.5,1.6,9.8,1,Fuel System,Fuel Injector Clog,5
DL3CIT5080,Tata,Nexon,2,20788,18.2,92.1,3189.0,59.0,79.4,13.6,14.1,30.7,94.7,33.2,2.2,11.9,1,Transmission,Transmission Slip,10
DL11CYO6480,Hyundai,i10,6,68684,40.0,100.1,1909.0,57.2,77.0,13.1,3.0,16.8,16.0,33.5,0.8,8.8,1,Brake System,Worn Brakes,3
DL7CEA3679,Maruti Suzuki,Swift,4,44736,13.5,100.5,2042.0,47.4,88.2,13.1,3.8,44.6,35.1,22.1,3.8,9.8,1,Tires,Low Tire Pressure,1
DL1CLM8436,Maruti Suzuki,Swift,5,56710,44.1,92.6,2057.0,28.2,73.5,14.0,14.2,55.7,13.4,31.5,3.2,9.0,1,Brake System,Worn Brakes,4
DL7CRA6593,Tata,Harrier,12,140528,18.2,95.8,893.0,21.3,90.2,12.8,8.1,43.0,45.2,33.6,3.4,10.6,1,Engine,Low Oil Pressure,10
DL6CKW8146,Tata,Tiago,12,140528,39.6,97.5,1678.0,61.6,76.4,13.5,9.9,38.1,94.9,31.7,1.4,10.4,0,No Fault,No Fault,0
DL1CWG7663,Maruti Suzuki,Dzire,7,80658,32.3,88.8,851.0,33.3,90.7,13.6,5.7,21.4,38.6,34.3,1.5,7.0,0,No Fault,No Fault,0
DL6CEK4548,Mahindra,Scorpio,1,8814,26.4,96.7,1704.0,58.5,91.7,13.2,11.8,57.2,33.6,22.3,1.0,11.8,1,Tires,Low Tire Pressure,3
DL2CRD5084,Hyundai,Venue,12,140528,33.2,105.3,1413.3267156799313,65.6,96.2,13.0,11.3,39.4,94.1,34.5,3.0,5.2,1,Fuel System,Fuel Injector Clog,5
DL3CJL3090,Honda,City,2,20788,44.3,92.5,2258.0,65.2,88.0,14.5,4.5,24.8,87.2,33.2,2.3,5.6,0,No Fault,No Fault,0
DL9CQW5195,Tata,Harrier,5,56710,19.8,97.5,2323.0,38.2,72.8,11.9,12.5,47.8,31.2,34.4,0.8,5.4,1,Electrical System,Charging Failure,5
DL1CNT1345,Honda,Amaze,8,92632,16.7,102.4,1036.0,30.0,78.0,13.5,5.4,53.3,74.1,32.0,2.7,5.9,0,No Fault,No Fault,0
DL11CGG3818,Maruti Suzuki,Baleno,14,164476,24.9,98.0,1025.0,64.6,94.1,13.1,3.0,28.8,10.9,32.6,0.7,11.4,1,Brake System,Worn Brakes,3
DL2CZO8228,Maruti Suzuki,Dzire,12,140528,44.3,89.2,2678.0,50.8,95.0,12.7,8.7,52.7,92.8,31.5,2.1,11.2,1,Transmission,Transmission Slip,8
DL2CGW2229,Maruti Suzuki,Wagon R,3,32762,14.4,96.0,1871.0,39.7,94.8,14.2,8.8,51.6,89.5,31.5,3.2,6.7,1,Transmission,Transmission Slip,10
DL2CRY2645,Maruti Suzuki,Swift,12,140528,21.5,93.4,1599.0,52.0,86.9,12.7,6.2,59.9,90.0,33.8,3.3,8.9,0,No Fault,No Fault,0
DL3CZM6927,Tata,Harrier,9,104606,30.5,89.8,2079.0,28.4,92.4,13.4,13.3,56.4,86.6,32.4,0.8,11.2,1,Transmission,Transmission Slip,8
DL7CMI6410,Maruti Suzuki,Dzire,3,32762,31.9,100.8,1740.1278086494997,45.9,81.6,13.3,3.8,34.7,90.4,32.2,3.0,7.0,1,Fuel System,Fuel Injector Clog,4
DL8COE8704,Hyundai,Venue,14,164476,37.1,104.2,1197.0,67.2,85.5,14.3,12.0,16.9,98.7,27.3,2.6,11.5,1,Tires,Low Tire Pressure,3
